VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,7/1/2015 0:01,7/1/2015 0:19,1,7.39,-74.00774384,40.70534515,1,N,-73.96739197,40.63125992,1,23,0.5,0.5,5.97,5.54,0.3,35.81
2,7/1/2015 0:01,7/1/2015 0:04,6,0.78,-73.98986816,40.72000885,1,N,-73.98345184,40.73014069,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,7/1/2015 0:01,7/1/2015 0:21,1,5.5,-73.98756409,40.77031708,1,N,-73.90422058,40.74208069,2,19,0.5,0.5,0,0,0.3,20.3
2,7/1/2015 0:01,7/1/2015 0:24,3,5.26,-73.98199463,40.77289963,1,N,-73.91968536,40.76608276,1,19.5,0.5,0.5,5.2,0,0.3,26
1,7/1/2015 0:01,7/1/2015 0:06,1,1.3,-73.96637726,40.76466751,1,N,-73.95243073,40.77322769,2,6.5,0.5,0.5,0,0,0.3,7.8
1,7/1/2015 0:01,7/1/2015 0:28,1,13.1,-73.77671814,40.64512253,1,N,-73.92906952,40.68500519,1,38,0.5,0.5,7.85,0,0.3,47.15
2,7/1/2015 0:01,7/1/2015 0:13,1,2.5,-73.98179626,40.75760269,1,N,-73.97120667,40.78700638,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,7/1/2015 0:01,7/1/2015 0:16,1,3.29,-74.00199127,40.72986603,1,N,-73.97879028,40.76174164,2,11.5,0.5,0.5,0,0,0.3,12.8
2,7/1/2015 0:01,7/1/2015 0:07,1,0.77,-74.00540161,40.73395157,1,N,-73.99443054,40.72850037,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,7/1/2015 0:01,7/1/2015 0:11,1,2,-73.97820282,40.75882721,1,N,-73.95685577,40.76651382,1,9,0.5,0.5,2.06,0,0.3,12.36
2,7/1/2015 0:01,7/1/2015 0:16,5,8.28,-73.87440491,40.77400589,1,N,-73.94033051,40.82633591,1,24,0.5,0.5,6.17,5.54,0.3,37.01
2,7/1/2015 0:01,7/1/2015 0:05,1,0.71,-73.97679901,40.78818893,1,N,-73.98219299,40.77888107,1,5,0.5,0.5,1.26,0,0.3,7.56
1,7/1/2015 0:01,7/1/2015 0:10,1,1.8,-73.99474335,40.72299576,1,N,-73.98274994,40.7421875,1,8,0.5,0.5,1.86,0,0.3,11.16
2,7/1/2015 0:01,7/1/2015 0:37,1,5.69,-73.99544525,40.73912811,1,N,-73.91925812,40.75862885,1,25.5,0.5,0.5,5.36,0,0.3,32.16
2,7/1/2015 0:01,7/1/2015 0:08,2,1.43,-73.9808197,40.7422905,1,N,-73.96736908,40.76050186,1,7,0.5,0.5,1.66,0,0.3,9.96
2,7/1/2015 0:01,7/1/2015 0:02,1,0,-73.91864777,40.8713913,5,N,0,0,2,60,0,0.5,0,0,0.3,60.8
2,7/1/2015 0:01,7/1/2015 0:06,1,0.73,-73.98989105,40.73524094,1,N,-73.98565674,40.74412155,1,5,0.5,0.5,1.26,0,0.3,7.56
1,7/1/2015 0:01,7/1/2015 0:16,1,4.8,-73.94574738,40.71250534,1,N,-73.99171448,40.71530151,2,16.5,0.5,0.5,0,0,0.3,17.8
1,7/1/2015 0:01,7/1/2015 0:16,1,4,-73.97050476,40.76244354,1,Y,-73.92003632,40.76042557,2,14.5,0.5,0.5,0,0,0.3,15.8
1,7/1/2015 0:01,7/1/2015 0:10,1,1.8,-74.00431824,40.7420845,1,N,-73.98939514,40.75727844,1,8.5,0.5,0.5,1.5,0,0.3,11.3
1,7/1/2015 0:01,7/1/2015 0:20,1,10.1,-73.86274719,40.76860809,1,N,-73.96034241,40.76376343,1,29,0.5,0.5,4.16,5.54,0.3,40
2,7/1/2015 0:01,7/1/2015 0:10,1,1.89,-73.96938324,40.75756836,1,N,-73.99111176,40.75043106,2,8.5,0.5,0.5,0,0,0.3,9.8
2,7/1/2015 0:01,7/1/2015 0:14,1,1.97,-73.98480225,40.76012039,1,N,-73.97675323,40.74357605,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,7/1/2015 0:01,7/1/2015 0:08,1,1.24,-74.00236511,40.73974609,1,N,-74.01025391,40.72979736,2,7,0.5,0.5,0,0,0.3,8.3
2,7/1/2015 0:01,7/1/2015 0:14,1,4.32,-73.98087311,40.73067856,1,N,-73.96034241,40.78144836,2,14,0.5,0.5,0,0,0.3,15.3
1,7/1/2015 0:01,7/1/2015 0:11,1,2.4,-73.97790527,40.76281357,1,N,-73.9526825,40.78259659,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,7/1/2015 0:01,7/1/2015 0:25,1,10.1,-73.86342621,40.77006912,1,N,-74.00045776,40.74298859,1,30.5,0.5,0.5,7.45,5.54,0.3,44.79
1,7/1/2015 0:01,7/1/2015 0:04,1,0.4,-73.98220825,40.7682457,1,N,-73.98287964,40.76284027,3,4,0.5,0.5,0,0,0.3,5.3
1,7/1/2015 0:01,7/1/2015 0:23,1,5.3,-73.99872589,40.72473526,1,N,-73.95427704,40.67276382,1,18.5,0.5,0.5,3.95,0,0.3,23.75
2,7/1/2015 0:01,7/1/2015 0:30,1,5.99,-73.99124908,40.72763062,1,N,-73.97341156,40.79354095,1,23,0.5,0.5,4,0,0.3,28.3
2,7/1/2015 0:01,7/1/2015 0:10,1,1.78,-73.98944092,40.74468994,1,N,-73.9817276,40.76341248,2,8.5,0.5,0.5,0,0,0.3,9.8
2,7/1/2015 0:01,7/1/2015 0:10,1,2.22,-73.97116852,40.75111389,1,N,-73.96027374,40.77305984,1,9,0.5,0.5,0,0,0.3,10.3
1,7/1/2015 0:01,7/1/2015 0:10,1,1.6,-73.99424744,40.72675323,1,N,-74.00382996,40.74259186,2,8,0.5,0.5,0,0,0.3,9.3
1,7/1/2015 0:01,7/1/2015 0:06,1,1.3,-73.99800873,40.74506378,1,N,-73.98026276,40.75004578,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,7/1/2015 0:01,7/1/2015 0:06,1,0.56,-73.97505951,40.75271606,1,N,-73.98142242,40.74982834,2,4.5,0.5,0.5,0,0,0.3,5.8
1,7/1/2015 0:01,7/1/2015 0:08,1,1.1,-73.97610474,40.7557373,1,N,-73.98345184,40.76589584,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,7/1/2015 0:01,7/1/2015 0:11,2,1.8,-73.95570374,40.7725563,1,N,-73.97473145,40.7531929,2,8.5,0.5,0.5,0,0,0.3,9.8
2,7/1/2015 0:01,7/1/2015 0:18,1,8,-73.871315,40.77380371,1,N,-73.95261383,40.77641678,1,23.5,0.5,0.5,7.58,5.54,0.3,37.92
2,7/1/2015 0:01,7/1/2015 0:28,1,5.55,-73.97881317,40.76533127,1,N,-73.94818115,40.82984924,1,22,0.5,0.5,0,0,0.3,23.3
2,7/1/2015 0:01,7/1/2015 0:20,1,7.72,-74.0014801,40.71905136,1,N,-74.01673126,40.6444397,1,23,0.5,0.5,4.86,0,0.3,29.16
2,7/1/2015 0:01,7/1/2015 0:13,1,3.01,-73.93637848,40.7497139,1,N,-73.98226929,40.77145004,2,12,0.5,0.5,0,0,0.3,13.3
2,7/1/2015 0:01,7/1/2015 0:12,6,2.3,-73.99267578,40.73390579,1,N,-73.99112701,40.75894547,1,10,0.5,0.5,0.5,0,0.3,11.8
1,7/1/2015 0:01,7/1/2015 0:15,1,3.4,-73.96936035,40.7560463,1,N,-73.9282074,40.73838425,2,13,0.5,0.5,0,0,0.3,14.3
1,7/1/2015 0:01,7/1/2015 0:09,1,1.7,-73.95603943,40.71408463,1,N,-73.95065308,40.6937027,1,7.5,0.5,0.5,2.2,0,0.3,11
2,7/1/2015 0:01,7/1/2015 0:07,4,1.29,-73.99501038,40.74371719,1,N,-73.97795105,40.74588013,2,6.5,0.5,0.5,0,0,0.3,7.8
1,7/1/2015 0:01,7/1/2015 0:05,2,0.8,-73.98513794,40.74205017,1,N,-73.98784637,40.73250198,1,5,0.5,0.5,1.55,0,0.3,7.85
1,7/1/2015 0:01,7/1/2015 0:24,1,9.7,-73.87449646,40.77402496,1,N,-73.93385315,40.68293762,2,28.5,0.5,0.5,0,0,0.3,29.8
1,7/1/2015 0:01,7/1/2015 0:15,1,3.5,-73.98717499,40.75569153,1,N,-74.00982666,40.70858765,1,13,0.5,0.5,2.85,0,0.3,17.15
2,7/1/2015 0:01,7/1/2015 0:10,5,1.4,-74.00634003,40.73337173,1,N,-73.9834137,40.73009109,2,8,0.5,0.5,0,0,0.3,9.3
2,7/1/2015 0:01,7/1/2015 0:07,1,0.94,-73.97276306,40.79319,1,N,-73.96351624,40.80337906,2,6,0.5,0.5,0,0,0.3,7.3
1,7/1/2015 0:02,7/1/2015 0:08,2,1.1,-73.98632813,40.74589539,1,N,-73.98125458,40.75282288,1,6.5,0.5,0.5,1,0,0.3,8.8
1,7/1/2015 0:02,7/1/2015 0:05,1,0.9,-73.96822357,40.75524902,1,N,-73.97686005,40.74355316,1,5,0.5,0.5,1.26,0,0.3,7.56
1,7/1/2015 0:02,7/1/2015 0:15,1,3,-74.00526428,40.72883606,1,N,-73.97571564,40.75207138,2,12,0.5,0.5,0,0,0.3,13.3
1,7/1/2015 0:02,7/1/2015 0:07,1,1.1,-73.98332214,40.75605774,1,N,-73.97150421,40.76525497,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,7/1/2015 0:02,7/1/2015 0:18,6,3.28,-73.98207855,40.72800446,1,N,-74.00262451,40.7606926,1,14,0.5,0.5,2,0,0.3,17.3
2,7/1/2015 0:02,7/1/2015 0:09,1,2.27,-74.00598907,40.73997879,1,N,-73.98872375,40.76501083,2,8.5,0.5,0.5,0,0,0.3,9.8
1,7/1/2015 0:02,7/1/2015 0:11,1,1.4,-73.98908997,40.75836563,1,N,-73.98077393,40.74488068,2,8.5,0.5,0.5,0,0,0.3,9.8
2,7/1/2015 0:02,7/1/2015 0:06,3,0.87,-73.96627045,40.76197052,1,N,-73.96369171,40.77196884,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,7/1/2015 0:02,7/1/2015 0:09,1,1.4,-73.98149109,40.74724579,1,N,-74.00106812,40.74549103,1,7,0.5,0.5,1.5,0,0.3,9.8
1,7/1/2015 0:02,7/1/2015 0:09,1,1.3,-73.97483063,40.76150894,1,N,-73.99103546,40.75551605,1,6.5,0.5,0.5,1,0,0.3,8.8
1,7/1/2015 0:02,7/1/2015 0:07,1,0.9,-73.9810791,40.7503891,1,N,-73.96865845,40.754776,1,6,0.5,0.5,1.45,0,0.3,8.75
1,7/1/2015 0:02,7/1/2015 0:34,2,10.4,-73.9810257,40.74470139,1,N,-73.92298889,40.86693192,1,33.5,0.5,0.5,6.95,0,0.3,41.75
2,7/1/2015 0:02,7/1/2015 0:07,5,1.11,-73.98954773,40.68394089,1,N,-73.97132111,40.68091583,2,6,0.5,0.5,0,0,0.3,7.3
2,7/1/2015 0:02,7/1/2015 0:28,1,7.11,-73.98683929,40.72110748,1,N,-73.91764069,40.74284363,1,25.5,0.5,0.5,6.7,0,0.3,33.5
2,7/1/2015 0:02,7/1/2015 0:11,1,2.89,-74.00521088,40.71913147,1,N,-73.99559784,40.75400925,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,7/1/2015 0:02,7/1/2015 0:12,1,1.4,-74.00532532,40.74016571,1,N,-73.9910965,40.73155594,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,7/1/2015 0:02,7/1/2015 0:16,1,5.6,-73.87299347,40.77415466,1,N,-73.88178253,40.73003387,2,17.5,0.5,0.5,0,0,0.3,18.8
1,7/1/2015 0:02,7/1/2015 0:17,2,3.9,-73.98932648,40.75284576,1,N,-74.01174164,40.70784378,2,14,0.5,0.5,0,0,0.3,15.3
1,7/1/2015 0:02,7/1/2015 0:07,2,1.1,-73.98738098,40.75569153,1,N,-73.99893951,40.75458145,1,6,0.5,0.5,0.07,0,0.3,7.37
1,7/1/2015 0:02,7/1/2015 0:20,1,3.5,-73.9726181,40.75931931,1,N,-74.00701904,40.72729111,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,7/1/2015 0:02,7/1/2015 0:26,1,9.7,-73.86354065,40.77005005,1,N,-73.98861694,40.75759125,1,29.5,0.5,0.5,7.25,5.54,0.3,43.59
2,7/1/2015 0:02,7/1/2015 0:11,2,2.51,-73.9927063,40.73387909,1,N,-74.00733185,40.70523071,1,9,0.5,0.5,1,0,0.3,11.3
2,7/1/2015 0:02,7/1/2015 0:38,1,13.14,-73.97369385,40.76370239,1,N,-73.83294678,40.6741066,2,40,0.5,0.5,0,5.54,0.3,46.84
2,7/1/2015 0:02,7/1/2015 0:06,1,1.06,-73.95559692,40.77933884,1,N,-73.94771576,40.77103043,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,7/1/2015 0:02,7/1/2015 0:27,1,4.2,-74.00354767,40.74158478,1,N,-74.00739288,40.70854568,2,18.5,0.5,0.5,0,0,0.3,19.8
2,7/1/2015 0:02,7/1/2015 0:23,1,15.15,-73.77677917,40.64540863,1,N,-73.92823029,40.76250076,1,41,0.5,0.5,8.46,0,0.3,50.76
2,7/1/2015 0:02,7/1/2015 0:14,1,3.63,-73.98848724,40.76422119,1,N,-73.95716858,40.80448151,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,7/1/2015 0:02,7/1/2015 0:26,2,4.5,-73.98760223,40.7326622,1,N,-73.98869324,40.69335556,1,18.5,0.5,0.5,1,0,0.3,20.8
1,7/1/2015 0:02,7/1/2015 0:09,2,1.2,-73.97184753,40.7458725,1,N,-73.9909668,40.75569153,2,7,0.5,0.5,0,0,0.3,8.3
2,7/1/2015 0:02,7/1/2015 0:07,6,1.51,-73.98313904,40.76676178,1,N,-73.96219635,40.76768112,1,7,0.5,0.5,1.66,0,0.3,9.96
2,7/1/2015 0:02,7/1/2015 0:11,3,1.46,-73.97669983,40.7522316,1,N,-73.97896576,40.7642746,1,8,0.5,0.5,2.32,0,0.3,11.62
1,7/1/2015 0:02,7/1/2015 0:04,1,0.5,-73.99233246,40.73062897,1,N,-73.98414612,40.72898102,1,4,0.5,0.5,1.05,0,0.3,6.35
1,7/1/2015 0:02,7/1/2015 0:07,2,1.5,0,0,1,N,0,0,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,7/1/2015 0:02,7/1/2015 0:16,1,1,-73.97662354,40.75593948,1,N,-73.99330902,40.7595787,1,10,0.5,0.5,1.5,0,0.3,12.8
1,7/1/2015 0:02,7/1/2015 0:05,2,0.4,-73.94454956,40.80735779,1,N,-73.93883514,40.80819702,1,4,0.5,0.5,2.7,0,0.3,8
1,7/1/2015 0:02,7/1/2015 0:15,1,2.5,-73.98480988,40.76825714,1,N,-73.97276306,40.79318237,2,11.5,0.5,0.5,0,0,0.3,12.8
2,7/1/2015 0:02,7/1/2015 0:02,5,8.32,-73.94914246,40.78187561,1,N,0,0,2,28,0.5,0.5,0,0,0.3,29.3
1,7/1/2015 0:02,7/1/2015 0:42,1,8.3,-73.9833374,40.76097107,1,N,-73.91958618,40.69029999,2,32,0.5,0.5,0,0,0.3,33.3
1,7/1/2015 0:02,7/1/2015 0:11,2,2,-74.00453949,40.74765015,1,N,-73.98368073,40.73006439,2,9,0.5,0.5,0,0,0.3,10.3
2,7/1/2015 0:02,7/1/2015 0:08,1,1.92,-73.99965668,40.72726822,1,N,-73.9872818,40.75041962,1,8,0.5,0.5,1,0,0.3,10.3
2,7/1/2015 0:02,7/1/2015 0:13,3,3.55,-73.98034668,40.74263763,1,N,-73.95361328,40.77944183,1,12.5,0.5,0.5,0,0,0.3,13.8
1,7/1/2015 0:02,7/1/2015 0:09,1,1.9,-73.98685455,40.7642746,1,N,-73.97740173,40.78432083,1,7.5,0.5,0.5,1,0,0.3,9.8
1,7/1/2015 0:02,7/1/2015 0:18,2,8.5,-73.87464142,40.77410507,1,N,-73.83454132,40.69483185,2,25,0.5,0.5,0,0,0.3,26.3
1,7/1/2015 0:02,7/1/2015 0:43,5,13.1,-73.97472382,40.75125122,1,N,-73.98164368,40.61768341,1,41.5,0.5,0.5,8.55,0,0.3,51.35
1,7/1/2015 0:02,7/1/2015 0:04,1,0.8,0,0,1,N,0,0,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,7/1/2015 0:02,7/1/2015 0:10,1,2.1,0,0,1,N,-73.99008942,40.75680542,1,9,0.5,0.5,1.7,0,0.3,12
2,7/1/2015 0:02,7/1/2015 0:08,2,1.33,-73.99732971,40.71343613,1,N,-73.98639679,40.72600555,1,7,0.5,0.5,1.66,0,0.3,9.96
1,7/1/2015 0:02,7/1/2015 0:07,1,1,-73.99861145,40.72467804,1,N,-73.98986816,40.73339844,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,7/1/2015 0:02,7/1/2015 0:14,1,3.6,-73.96511078,40.76006699,1,N,-73.91680908,40.75788116,1,13,0.5,0.5,2,0,0.3,16.3
1,7/1/2015 0:02,7/1/2015 0:12,1,2.1,-73.97092438,40.75169373,1,N,-73.99710083,40.75624084,1,8.5,0.5,0.5,2.9,0,0.3,12.7
1,7/1/2015 0:02,7/1/2015 0:08,2,1.1,-73.99338531,40.74716568,1,N,-74.00756836,40.74070358,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,7/1/2015 0:02,7/1/2015 0:12,1,2.1,-74.00341034,40.74340439,1,N,-73.97652435,40.74992371,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,7/1/2015 0:02,7/1/2015 0:13,3,3.35,-73.99238586,40.70260239,1,N,-73.98433685,40.72715759,1,12,0.5,0.5,3,0,0.3,16.3
2,7/1/2015 0:02,7/1/2015 0:11,1,1.93,-73.99143219,40.73176956,1,N,-74.00649261,40.74393845,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,7/1/2015 0:02,7/1/2015 0:19,1,1.4,-73.9769516,40.7584343,1,N,-73.99920654,40.7607193,2,12,0.5,0.5,0,0,0.3,13.3
1,7/1/2015 0:02,7/1/2015 0:24,2,9.6,-73.9853363,40.7495575,1,N,-73.83881378,40.70846558,1,28.5,0.5,0.5,7.06,5.54,0.3,42.4
2,7/1/2015 0:02,7/1/2015 0:17,1,3.13,-73.98690033,40.73936844,1,N,-73.95661926,40.77135086,1,13,0.5,0.5,1,0,0.3,15.3
2,7/1/2015 0:02,7/1/2015 0:13,6,1.89,-73.99066925,40.72431564,1,N,-74.00728607,40.70869446,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,7/1/2015 0:03,7/1/2015 0:23,1,7.2,-73.97840118,40.74533081,1,N,-73.94142151,40.82342911,1,23,0.5,0.5,2.5,0,0.3,26.8
1,7/1/2015 0:03,7/1/2015 0:15,1,1.8,-74.01144409,40.72231674,1,N,-74.00978088,40.70584869,1,10,0.5,0.5,2.25,0,0.3,13.55
1,7/1/2015 0:03,7/1/2015 0:23,1,9.3,-73.99055481,40.724823,1,N,-73.85718536,40.72142029,1,27.5,0.5,0.5,5.75,0,0.3,34.55
2,7/1/2015 0:03,7/1/2015 0:28,1,7.75,-74.00697327,40.73984146,1,N,-73.94725037,40.82846069,1,26,0.5,0.5,5.46,0,0.3,32.76
2,7/1/2015 0:03,7/1/2015 0:25,2,6.43,-73.98874664,40.72219086,1,N,-73.96762848,40.67647934,1,22,0.5,0.5,3,0,0.3,26.3
2,7/1/2015 0:03,7/1/2015 0:16,1,3.71,-73.97167969,40.76148605,1,N,-73.91523743,40.74160385,1,13.5,0.5,0.5,1.2,0,0.3,16
1,7/1/2015 0:03,7/1/2015 0:11,1,1.5,-73.9506073,40.72357941,1,N,-73.93978119,40.70711517,1,7.5,0.5,0.5,2,0,0.3,10.8
1,7/1/2015 0:03,7/1/2015 0:23,2,8.9,-73.99680328,40.72524261,1,N,-73.91283417,40.7637825,1,26.5,0.5,0.5,5.55,0,0.3,33.35
1,7/1/2015 0:03,7/1/2015 0:13,1,3.2,-73.86349487,40.770504,1,N,-73.90956879,40.76356506,1,12,0.5,0.5,2.65,0,0.3,15.95
1,7/1/2015 0:03,7/1/2015 0:24,1,3.9,-73.98736572,40.75535202,1,N,-74.0050354,40.70588303,1,16,0.5,0.5,3.45,0,0.3,20.75
2,7/1/2015 0:03,7/1/2015 0:14,6,6.44,0,0,1,N,0,0,2,18.5,0.5,0.5,0,0,0.3,19.8
2,7/1/2015 0:03,7/1/2015 0:06,5,0.73,-73.95625305,40.76889038,1,N,-73.96090698,40.77501678,2,4.5,0.5,0.5,0,0,0.3,5.8
2,7/1/2015 0:03,7/1/2015 0:47,1,11.67,-73.99298859,40.75257111,1,N,-73.8911972,40.85385132,2,39,0.5,0.5,0,0,0.3,40.3
2,7/1/2015 0:03,7/1/2015 0:15,2,5.54,-73.98496246,40.68708038,1,N,-73.94122314,40.72312164,1,17.5,0.5,0.5,3.76,0,0.3,22.56
1,7/1/2015 0:03,7/1/2015 0:20,1,5.1,-74.00579071,40.71455002,1,N,-73.99259186,40.65995789,1,17.5,0.5,0.5,3.75,0,0.3,22.55
2,7/1/2015 0:03,7/1/2015 0:06,1,0.46,-73.97151947,40.76279068,1,N,-73.97367096,40.75714874,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,7/1/2015 0:03,7/1/2015 0:33,5,20.38,-73.78931427,40.64294434,2,N,-73.98526764,40.72840118,2,52,0,0.5,0,5.54,0.3,58.34
2,7/1/2015 0:03,7/1/2015 0:23,1,5.26,-73.95778656,40.70837021,1,N,-73.88686371,40.74723434,2,19.5,0.5,0.5,0,0,0.3,20.8
1,7/1/2015 0:03,7/1/2015 0:06,1,0.7,-73.9750061,40.74903488,1,N,-73.96862793,40.75888824,2,4.5,0.5,0.5,0,0,0.3,5.8
1,7/1/2015 0:03,7/1/2015 0:07,1,0.7,-73.99782562,40.73620605,1,N,-73.98883057,40.73734283,1,5,0.5,0.5,1,0,0.3,7.3
1,7/1/2015 0:03,7/1/2015 0:08,2,0.8,-73.95563507,40.77943039,1,N,-73.94548798,40.7735405,2,5.5,0.5,0.5,0,0,0.3,6.8
1,7/1/2015 0:03,7/1/2015 0:14,1,3.2,-73.98995972,40.73511887,1,N,-73.95783234,40.76872253,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,7/1/2015 0:03,7/1/2015 0:21,6,3.57,-73.99217987,40.7592392,1,N,-73.94828796,40.77460861,2,15,0.5,0.5,0,0,0.3,16.3
1,7/1/2015 0:03,7/1/2015 0:08,1,0.9,-73.98857117,40.74853897,1,N,-73.97425842,40.74399185,1,5.5,0.5,0.5,1,0,0.3,7.8
2,7/1/2015 0:03,7/1/2015 0:10,1,2.32,-73.98809052,40.73195648,1,N,-73.96687317,40.7610054,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,7/1/2015 0:03,7/1/2015 0:11,1,1.37,-73.97720337,40.75183868,1,N,-73.97718048,40.74292755,1,7.5,0.5,0.5,1.2,0,0.3,10
2,7/1/2015 0:03,7/1/2015 0:06,4,0.59,-74.00061035,40.73226166,1,N,-74.0067215,40.73080826,1,4,0.5,0.5,1.59,0,0.3,6.89
2,7/1/2015 0:03,7/1/2015 0:08,2,0.86,-74.00379181,40.74326706,1,N,-74.00857544,40.733284,2,5.5,0.5,0.5,0,0,0.3,6.8
1,7/1/2015 0:03,7/1/2015 0:27,1,13.8,-73.77682495,40.64506149,1,N,-73.94129181,40.60902786,3,39,0.5,0.5,0,0,0.3,40.3
2,7/1/2015 0:03,7/1/2015 0:25,1,4.67,-73.98358154,40.76315308,1,N,-73.92577362,40.75897217,2,18.5,0.5,0.5,0,0,0.3,19.8
2,7/1/2015 0:03,7/1/2015 0:24,5,11.22,-73.87441254,40.7740593,1,N,-73.98348236,40.75774002,1,32.5,0.5,0.5,7.87,5.54,0.3,47.21
2,7/1/2015 0:03,7/1/2015 0:10,1,2.45,-73.9866333,40.72568893,1,N,-73.96409607,40.7569313,2,9,0.5,0.5,0,0,0.3,10.3
2,7/1/2015 0:03,7/1/2015 0:27,2,4.96,-73.98490906,40.72826004,1,N,-73.95966339,40.76285934,1,19.5,0.5,0.5,3,0,0.3,23.8
1,7/1/2015 0:03,7/1/2015 0:15,1,2.2,-73.99176788,40.74976349,1,N,-73.99789429,40.72405243,1,10,0.5,0.5,2,0,0.3,13.3
1,7/1/2015 0:03,7/1/2015 0:11,1,2.6,-74.00003815,40.71788406,1,N,-73.9582901,40.70846939,2,10,0.5,0.5,0,0,0.3,11.3
2,7/1/2015 0:03,7/1/2015 0:20,1,6.38,-73.87438202,40.77396011,1,N,-73.95974731,40.75997925,1,20,0.5,0.5,4.26,0,0.3,25.56
2,7/1/2015 0:03,7/1/2015 0:28,1,5.86,-74.00188446,40.73026276,1,N,-73.96686554,40.79601288,1,21,0.5,0.5,2,0,0.3,24.3
2,7/1/2015 0:03,7/1/2015 0:20,1,2.99,-74.0011673,40.73916245,1,N,-74.00984955,40.70584106,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,7/1/2015 0:03,7/1/2015 0:35,1,8.7,-73.98686218,40.7505188,1,N,-73.98355103,40.67596054,1,31,0.5,0.5,8.08,0,0.3,40.38
2,7/1/2015 0:03,7/1/2015 0:13,1,3.13,-73.95723724,40.76931381,1,N,-73.95276642,40.80246735,1,11,0.5,0.5,0,0,0.3,12.3
2,7/1/2015 0:03,7/1/2015 0:14,1,3.73,-73.96691132,40.75840378,1,N,-73.96188354,40.79887009,2,13,0.5,0.5,0,0,0.3,14.3
2,7/1/2015 0:03,7/1/2015 0:16,5,2.62,-74.00790405,40.73942184,1,N,-73.97783661,40.75457001,2,11,0.5,0.5,0,0,0.3,12.3
1,7/1/2015 0:03,7/1/2015 0:12,1,2.1,-73.98767853,40.724823,1,N,-73.97344971,40.74816132,1,9,0.5,0.5,2.05,0,0.3,12.35
1,7/1/2015 0:03,7/1/2015 0:31,1,13.4,-73.98269653,40.72315598,1,N,-73.88983917,40.84994888,2,39,0.5,0.5,0,0,0.3,40.3
1,7/1/2015 0:03,7/1/2015 0:24,1,7.4,-73.97538757,40.75498581,1,N,-73.86997986,40.72734451,1,23.5,0.5,0.5,3.2,0,0.3,28
2,7/1/2015 0:03,7/1/2015 0:33,1,15.7,-73.77674103,40.64518738,1,N,-73.96523285,40.6402359,1,43.5,0.5,0.5,5,0,0.3,49.8
2,7/1/2015 0:03,7/1/2015 0:26,1,17.05,-73.78949738,40.64669037,2,N,-73.98336792,40.7220459,1,52,0,0.5,10.56,0,0.3,63.36
2,7/1/2015 0:03,7/1/2015 0:08,1,1.09,-73.97338867,40.78265762,1,N,-73.95849609,40.77479935,1,6,0.5,0.5,1.46,0,0.3,8.76
2,7/1/2015 0:03,7/1/2015 0:25,1,4.57,-73.98100281,40.75054169,1,N,-74.01026917,40.7159996,1,18,0.5,0.5,3,0,0.3,22.3
1,7/1/2015 0:03,7/1/2015 0:11,1,1.7,-73.98867798,40.74837112,1,N,-73.96992493,40.76272964,2,8,0.5,0.5,0,0,0.3,9.3
1,7/1/2015 0:03,7/1/2015 0:11,1,2.4,-74.0014267,40.73112869,1,N,-73.97960663,40.76167679,2,9,0.5,0.5,0,0,0.3,10.3
1,7/1/2015 0:03,7/1/2015 0:14,2,1.8,-73.99497986,40.73910522,1,N,-73.9941864,40.75901031,2,9,0.5,0.5,0,0,0.3,10.3
2,7/1/2015 0:03,7/1/2015 0:15,6,2.88,-73.98690033,40.75112152,1,N,-73.95639801,40.77814102,2,11.5,0.5,0.5,0,0,0.3,12.8
1,7/1/2015 0:03,7/1/2015 0:19,1,2.9,-73.974823,40.75799179,1,N,-74.00215149,40.72948837,2,12.5,0.5,0.5,0,0,0.3,13.8
